Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
short condolence message on death of mother,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",0,8,,,0,,,,11,New,,,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,2026-04-01 07:08:09
what is the best condolence message?,SG,Singapore,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",0,13,,,0,,,,11,New,,,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,2026-04-18 07:40:47
christmas wishes for family,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Video preview, Sitelinks",1400,0,0.02,0,,,,43,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2026-01-23 01:48:37,
wedding anniversary wishes for couple,SA,Saudi Arabia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",500,7,0.18,0,,,,39,,Lost,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,,2026-01-12 13:22:43,
touching birthday wishes for best friend girl,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",250,41,,0,,,,1,,Lost,AI Overview,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-19 10:55:45,
sorry to hear about your loss,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",150,5,0.01,0,0,0,,48,31,17,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-22 16:00:28,2026-03-07 18:40:25
valentines day message,AU,Australia,English,Valentine's Day (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",10,14,,0,0,0,,1,21,-20,AI Overview,https://www.bloomeroo.com.au/blogs/guide/valentines-day-messages-wishes,,https://www.bloomeroo.com.au/blogs/guide/valentines-day-messages-wishes,2026-01-22 13:10:22,2026-04-12 05:16:31
sympathy messages for loss,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",500,10,0.02,0,,,,39,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-20 08:45:15,
condolence message on death of father,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",400,5,0.01,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-13 00:41:21,
birthday wish for a friend,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Video preview",250,41,0.01,0,,,,33,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-25 10:22:16,
short christmas wishes,MY,Malaysia,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",2200,2,0.01,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-30 16:57:21,
friends father death condolence message,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",250,9,0.01,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-27 09:21:40,
what does a sunflower mean,US,United States,English,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Top stories, Video preview, Sitelinks",200,3,0.05,0,0,0,,53,34,19,,https://www.bloomeroo.com.au/blogs/guide/sunflowers-meaning,,https://www.bloomeroo.com.au/blogs/guide/sunflowers-meaning,2026-01-24 00:10:47,2026-03-05 02:39:32
what does sunflower symbolize,IN,India,English,,false,false,false,true,false,false,"AI Overview, People also ask, Video preview, Thumbnail",1000,12,,0,0,0,,56,43,13,,https://www.bloomeroo.com.au/blogs/guide/sunflowers-meaning,,https://www.bloomeroo.com.au/blogs/guide/sunflowers-meaning,2026-01-25 22:53:07,2026-04-29 09:24:14
heartfelt condolences message,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",50,28,0.01,0,,,,29,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-17 12:42:58,
21 gifts for 21st birthday,AU,Australia,English,,false,false,false,true,true,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Shopping, Discussions and forums, Video preview",20,0,0.25,0,,,,24,,Lost,,https://www.bloomeroo.com.au/blogs/guide/21st-birthday-gift-ideas,,,2026-01-17 00:07:20,
happy birthday wishes my friend,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",500,50,0.02,0,,,,39,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-18 06:00:58,
heartfelt condolences to you and your family,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Video preview",200,10,0.00,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-27 02:49:49,
condolences card messages,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",250,10,0.02,0,0,0,,60,35,25,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2025-12-23 05:07:41,2026-03-09 02:17:16
words of sympathy for sudden loss of husband,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,3,0.20,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-28 09:37:05,
tiger lily,ZA,South Africa,English,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, Sitelinks, People also ask",800,12,0.24,,0,,,,34,New,,,,https://www.bloomeroo.com.au/blogs/guide/tiger-lily-flower-meaning,,2026-04-13 07:23:18
my deepest condolences meaning,US,United States,English,,false,false,false,true,false,false,"AI Overview, Video preview, Thumbnail, People also ask, Discussions and forums, Sitelinks",500,2,0.10,0,0,0,,47,34,13,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-25 18:16:41,2026-04-27 03:50:41
what to write in a christmas card to a friend,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",200,0,0.01,,0,,,,35,New,,,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,2026-03-10 07:41:15
my deepest condolences to you and your family,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",300,3,0.12,0,,,,37,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-18 02:48:29,
valentine's day gifts,AU,Australia,English,Valentine's Day (Event),false,false,false,true,true,false,"AI Overview, Thumbnail, Shopping, People also ask, Discussions and forums, Sitelinks, Video preview",20,0,0.64,0,0,0,,95,22,73,,https://www.bloomeroo.com.au/collections/valentines-day-gifts,,https://www.bloomeroo.com.au/collections/valentines-day-gifts,2026-01-26 11:37:31,2026-04-27 17:09:13
christmas quotes for friends,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",3500,7,0.01,0,,,,43,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-14 05:54:32,
condolence,KR,South Korea,English,,false,false,false,true,false,false,"Knowledge card, People also ask, Sitelinks, Thumbnail, Video preview",150,0,0.03,0,0,0,,54,28,26,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-13 23:15:23,2026-02-27 18:21:54
friendship quotes birthday wishes,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",300,48,0.00,0,,,,38,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-05 18:38:43,
merry christmas wishes,TZ,Tanzania,English,,false,false,false,true,false,false,"Thumbnail, People also ask, Sitelinks, Video preview",90,0,0.01,0,0,0,,54,27,27,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,2025-12-22 00:30:37,2026-02-22 17:19:27
friend passed away message,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",150,7,0.25,0,,,,34,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-24 13:46:45,
frangipani,LK,Sri Lanka,English,,false,false,false,true,true,false,"Thumbnail, Knowledge panel, Video preview",800,2,0.04,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/frangipani-flower-meaning-guide,,,2026-01-02 01:07:53,
merry christmas wishes,PT,Portugal,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",1900,5,0.04,0,,,,42,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-14 12:21:07,
birthday caption for friend,PK,Pakistan,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,56,0.12,,0,,,,35,New,,,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,2026-03-04 00:12:15
christmas text message,US,United States,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",2600,2,0.05,0,,,,47,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-19 08:09:07,
thinking of you and your family during this difficult time,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,2,,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-29 13:12:22,
best friend birthday messages,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,43,0.01,0,,,,31,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-02 03:35:10,
how to say condolence properly,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask",200,5,0.02,0,0,0,,39,35,4,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-24 19:03:23,2026-03-05 20:59:17
best indoor plants,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, Shopping, People also ask, Video preview",2800,3,0.03,0,,,,48,,Lost,,https://www.bloomeroo.com.au/blogs/guide/hard-to-kill-indoor-plants,,,2026-01-24 04:49:01,
flowers australia,GB,United Kingdom,English,Australia (Location),false,true,false,false,true,true,"Thumbnail, Sitelinks, People also ask, Bottom ads, Video preview",450,60,1.38,0,,,,36,,Lost,,https://www.bloomeroo.com.au/,,,2025-12-25 12:54:30,
florist essendon,AU,Australia,English,Essendon (Location),false,true,false,true,true,false,"Local teaser, Thumbnail, Sitelinks, Video preview",250,13,1.19,0,,,,37,,Lost,,https://www.bloomeroo.com.au/collections/florist-essendon,,,2025-12-15 09:26:13,
condolences to a friend,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",400,9,0.02,0,,,,37,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-24 22:13:54,
roses bouquet,AU,Australia,English,,false,false,false,false,true,true,"Shopping, Thumbnail, Knowledge panel, Sitelinks, People also ask, Video preview",450,3,0.57,0,0,0,,48,33,15,,https://www.bloomeroo.com.au/collections/roses-flower,,https://www.bloomeroo.com.au/collections/roses-flower,2026-01-23 03:17:17,2026-04-19 17:15:40
touching birthday wishes for best friend,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",600,50,0.01,0,,,,41,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-27 20:41:34,
sympathy message for family member,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",90,13,0.02,0,,,,32,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-31 03:27:12,
christmas greeting to a friend,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Top stories, Video preview, Sitelinks",600,3,,0,,,,41,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-25 05:13:23,
sympathy messages for loss of father,CA,Canada,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,17,0.01,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-19 00:51:51,
beautiful special happy birthday wishes,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",100,45,,0,,,,33,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wish-ideas,,,2026-01-12 14:31:12,
my deepest condolences for your loss,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",350,2,0.02,0,,,,1,,Lost,AI Overview,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-25 15:23:29,
merry christmas quotes short,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Discussions and forums, Video preview",2400,4,,0,,,,47,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-27 03:57:50,
how to write death message,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,10,0.02,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-30 19:10:32,
short christmas messages,CA,Canada,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Shopping Ads, Video preview",3300,9,0.01,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-15 17:06:01,
best friend birthday wishes,NP,Nepal,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Thumbnail, Sitelinks, Video preview",1100,46,0.11,0,,,,41,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-26 02:53:17,
how to write a condolence message,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",14000,4,0.01,0,,,,53,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-17 10:38:46,
what does the sunflower represent,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",250,8,0.03,0,,,,37,,Lost,,https://www.bloomeroo.com.au/blogs/guide/sunflowers-meaning,,,2026-01-23 12:24:40,
birthday wishes for friend,JP,Japan,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",2400,39,0.01,0,,,,47,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-26 03:58:00,
message of condolence,NP,Nepal,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Thumbnail, Video preview",250,6,0.03,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-17 17:50:50,
florist central coast,AU,Australia,English,Central Coast (Location),false,true,false,true,true,false,"Local teaser, Thumbnail, Sitelinks",200,25,1.23,0,,,,35,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-central-coast,,,2025-12-27 17:47:54,
merry christmas greetings,EG,Egypt,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",1500,6,0.03,0,,,,45,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-25 00:01:08,
sympathy words for loss of father,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,8,0.02,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-18 05:58:46,
flower delivery today,AU,Australia,English,,false,false,false,false,true,true,"Sitelinks, Local teaser, Thumbnail, Shopping",150,68,2.48,0,,,,35,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-perth,,,2026-01-13 23:32:05,
sympathy loss of mother,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Sitelinks, Video preview",250,1,0.02,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-07 22:09:38,
merry christmas to friends,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Video preview, Sitelinks",2000,4,0.02,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-26 07:00:23,
happy birthday message to a friend,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Video preview",4900,31,0.02,0,,,,50,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-29 04:29:36,
merry christmas wishes,ES,Spain,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Thumbnail, Sitelinks, Video preview",2500,5,0.02,0,,,,43,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-31 02:03:36,
sympathy and condolences,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",20,7,,0,,,,25,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-11-12 19:36:29,
i'm so sorry for your loss,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",1400,4,0.02,0,0,0,,59,41,18,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-19 10:11:11,2026-04-21 08:35:25
friend birthday wishes,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,44,0.01,0,0,0,,63,36,27,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,2026-01-20 05:29:57,2026-03-08 09:45:10
flowers delivery sydney,AU,Australia,English,Sydney (Location),false,true,false,false,true,true,"Local teaser, Thumbnail, Sitelinks, People also ask",1600,54,2.18,0,,,,47,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-21 01:58:53,
rose bouquet,AU,Australia,English,,false,false,false,true,true,true,"Shopping, Thumbnail, Sitelinks, People also ask, Video preview",1100,12,0.57,0,0,0,,63,37,26,,https://www.bloomeroo.com.au/collections/roses-flower,,https://www.bloomeroo.com.au/collections/roses-flower,2025-12-30 20:11:16,2026-04-26 15:19:45
my deepest condolences,TH,Thailand,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",150,2,0.01,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-09 16:34:29,
merry christmas wishes,NP,Nepal,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Thumbnail, Sitelinks, Video preview",6500,13,0.02,0,,,,49,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-19 06:57:36,
condolences messages loss death,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",200,15,0.02,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-25 22:54:29,
happy birthday wishes simple text,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",2800,55,0.01,0,,,,48,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wish-ideas,,,2026-01-26 09:53:54,
tiger lilies,IN,India,English,,false,false,false,true,true,false,"Shopping, Thumbnail, Knowledge panel, People also ask, Sitelinks, Video preview",350,2,0.02,0,,,,31,,Lost,,https://www.bloomeroo.com.au/blogs/guide/tiger-lily-flower-meaning,,,2025-12-01 03:43:33,
comforting words for death of a father,GB,United Kingdom,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",350,4,0.01,0,,,,36,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-26 08:48:45,
message of condolences,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",300,3,0.01,0,,,,38,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-02 07:07:31,
my condolences,NZ,New Zealand,English,,false,false,false,true,false,false,"People also ask, Sitelinks, Video preview",200,3,0.01,0,,,,29,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-22 17:28:03,
sincere condolences,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,3,0.01,0,,,,33,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-09 14:39:11,
birthday wish to my friend,NG,Nigeria,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",450,55,0.01,0,,,,40,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2026-01-21 18:45:57,
gift delivery sydney,AU,Australia,English,Sydney (Location),false,true,false,true,true,true,"Local teaser, Thumbnail, Sitelinks, Shopping, Video preview",200,2,1.02,,0,,,,39,New,,,,https://www.bloomeroo.com.au/collections/gifts,,2026-03-11 11:31:29
flowers geelong,AU,Australia,English,Geelong (Location),false,true,false,true,true,false,"Local teaser, Thumbnail, Sitelinks, Video preview",350,33,0.89,0,,,,39,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-geelong,,,2025-12-30 21:26:24,
meaningful birthday message for best friend,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",50,52,0.02,0,0,0,,54,29,25,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,2026-01-28 17:01:31,2026-03-08 10:29:09
condolence message,UG,Uganda,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",500,12,0.01,0,0,0,,34,41,-7,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2025-11-28 05:57:28,2026-02-03 08:59:26
touching birthday wishes for best friend,TZ,Tanzania,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Sitelinks, Thumbnail, Video preview",450,46,0.01,0,,,,39,,Lost,,https://www.bloomeroo.com.au/blogs/guide/birthday-wishes-for-friend,,,2025-12-28 08:29:14,
xmas greetings,CA,Canada,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Knowledge panel, Video preview, Sitelinks",3100,27,0.01,0,,,,47,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-25 21:09:41,
words of condolence for loss,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",400,9,0.02,0,,,,40,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2025-12-25 08:48:59,
words for sympathy card,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",500,4,0.02,0,0,0,,73,41,32,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,2026-01-17 21:04:29,2026-04-18 09:56:54
deep condolences,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",350,3,0.02,0,,,,35,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-17 22:57:31,
deepest sympathy,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",200,6,0.01,0,,,,33,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-13 06:12:12,
christmas wishes 2024,MY,Malaysia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview",10,12,,0,,,,21,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-22 09:32:35,
christmas wishes,TW,Taiwan,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",1300,10,0.01,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-15 18:01:39,
flower delivery australia,US,United States,English,Australia (Location),false,true,false,true,true,true,"Thumbnail, Sitelinks, People also ask",150,67,2.05,0,,,,36,,Lost,,https://www.bloomeroo.com.au/,,,2026-01-16 20:04:45,
short inspirational christmas messages,PH,Philippines,English,Christmas (Event),false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Discussions and forums, Sitelinks, Video preview",1000,7,0.03,0,,,,44,,Lost,,https://www.bloomeroo.com.au/blogs/guide/christmas-wishes-messages,,,2025-12-25 21:33:08,
anniversary message to husband,PH,Philippines,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",150,39,0.01,0,0,0,,28,34,-6,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,,https://www.bloomeroo.com.au/blogs/guide/happy-anniversary-wishes,2026-01-01 02:21:32,2026-02-12 10:28:47
adelaide flowers,AU,Australia,English,Adelaide (Location),false,true,false,true,true,false,"Local teaser, Sitelinks, Video preview",350,41,1.12,0,,,,40,,Lost,,https://www.bloomeroo.com.au/collections/flower-delivery-adelaide,,,2026-01-18 00:18:47,
rip messages,KE,Kenya,English,,false,false,false,true,false,false,"Featured snippet, People also ask, Thumbnail, Video preview",500,29,0.01,0,,,,39,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-29 18:35:35,
condolences for death,US,United States,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",300,10,0.01,0,,,,37,,Lost,,https://www.bloomeroo.com.au/blogs/guide/condolence-sympathy-messages,,,2026-01-14 11:53:11,
